method,sample,n_pairs,n_events,n_control_clusters,max_control_reuse,total_pre_treatment_rx,total_post_treatment_rx,total_pre_control_rx,total_post_control_rx,total_incremental_lift,incremental_lift_pct,mean_lift_per_pair,se_clustered,t_stat,p_value,significant_05,lift_ci_low_pct,lift_ci_high_pct,value_per_rx_claim,estimated_business_value,program_spend_allocated,roi_pct,roi_multiple,program_spend_full_events,roi_pct_full_spend,roi_multiple_full_spend,true_effect_pct,gap_vs_truth_pp,ratio_did_pct_diagnostic,baseline_imbalance_pct_diagnostic,n_anchor_pairs,n_nonanchor_pairs,anchor_lift_pct,nonanchor_lift_pct_is_bias,implied_true_effect_pct,implied_gap_vs_truth_pp,confidence_note,spend_source_note,missing_data_policy,window_definition
rule_based,all_pairs,1400,197,446,33,1978688.0,2358075.0,1965626.0,2196524.0,148489.0,7.5044170682795865,106.06357142857146,12.30946370343692,8.61642505180445,6.90769769688699e-18,True,5.7973997043073435,9.211434432251835,150,22273350.0,1353297.078293148,1545.8581310241475,16.458581310241474,3722200.0,498.39207995271613,5.983920799527161,15.0,-7.4955829317204135,6.64616165969103,-0.6601343920820261,255,1145,18.017153182838847,5.617905195167486,12.39924798767136,-2.6007520123286394,,program_spend from events_preprocessed_final.csv,"Rx panel complete (no gaps within a series). Pairs whose target_ndc_category has no series for the treatment or control HCP are EXCLUDED and counted, never imputed as 0.","pre=[-6,-1], post=[1,6] months relative to event month; event month excluded (washout)"
rule_based,excl_outliers,1400,197,446,33,1978688.0,2358075.0,1965626.0,2196524.0,148489.0,7.5044170682795865,106.06357142857146,12.30946370343692,8.61642505180445,6.90769769688699e-18,True,5.7973997043073435,9.211434432251835,150,22273350.0,1353297.078293148,1545.8581310241475,16.458581310241474,3722200.0,498.39207995271613,5.983920799527161,15.0,-7.4955829317204135,6.64616165969103,-0.6601343920820261,255,1145,18.017153182838847,5.617905195167486,12.39924798767136,-2.6007520123286394,,program_spend from events_preprocessed_final.csv,"Rx panel complete (no gaps within a series). Pairs whose target_ndc_category has no series for the treatment or control HCP are EXCLUDED and counted, never imputed as 0.","pre=[-6,-1], post=[1,6] months relative to event month; event month excluded (washout)"
